dataset,n,error,trie+suffixes bytes,trie bytes,nodes,ns/lookup
syntheticL14_P7_D0.01_A4.txt,2700738,3600,5726,1829,580,544
syntheticL14_P7_D0.01_A4.txt,2700738,3700,5585,1787,558,427
syntheticL14_P7_D0.01_A4.txt,2700738,3800,5470,1753,540,485
syntheticL14_P7_D0.01_A4.txt,2700738,3900,5359,1723,522,417
syntheticL14_P7_D0.01_A4.txt,2700738,4000,5224,1669,504,455
syntheticL14_P7_D0.01_A4.txt,2700738,4100,5124,1641,488,531
syntheticL14_P7_D0.01_A4.txt,2700738,4200,5024,1613,472,499
syntheticL14_P7_D0.01_A4.txt,2700738,4300,4929,1591,458,436
syntheticL14_P7_D0.01_A4.txt,2700738,4400,4823,1547,442,483
syntheticL14_P7_D0.01_A4.txt,2700738,4500,4745,1523,430,515
syntheticL14_P7_D0.01_A4.txt,2700738,4600,4656,1497,416,504
syntheticL14_P7_D0.01_A4.txt,2700738,4700,4582,1477,404,562
syntheticL14_P7_D0.01_A4.txt,2700738,4800,4494,1453,392,567
syntheticL14_P7_D0.01_A4.txt,2700738,4900,4414,1417,380,447
syntheticL14_P7_D0.01_A4.txt,2700738,5000,4351,1399,370,448
syntheticL14_P7_D0.01_A4.txt,2700738,5100,4277,1379,358,267
syntheticL14_P7_D0.01_A4.txt,2700738,5200,4214,1361,348,442
syntheticL14_P7_D0.01_A4.txt,2700738,5300,4149,1345,340,365
syntheticL14_P7_D0.01_A4.txt,2700738,5400,4098,1336,335,342
syntheticL14_P7_D0.01_A4.txt,2700738,5500,4030,1323,330,313
syntheticL14_P7_D0.01_A4.txt,2700738,5600,3974,1311,326,289
syntheticL14_P7_D0.01_A4.txt,2700738,5700,3890,1282,321,482
syntheticL14_P7_D0.01_A4.txt,2700738,5800,3838,1274,317,472
syntheticL14_P7_D0.01_A4.txt,2700738,5900,3782,1262,313,312
syntheticL14_P7_D0.01_A4.txt,2700738,6000,3742,1255,310,347
syntheticL14_P7_D0.01_A4.txt,2700738,6100,3690,1247,306,477
syntheticL14_P7_D0.01_A4.txt,2700738,6200,3634,1235,302,440
syntheticL14_P7_D0.01_A4.txt,2700738,6300,3594,1228,299,545
syntheticL14_P7_D0.01_A4.txt,2700738,6400,3542,1220,295,502
syntheticL14_P7_D0.01_A4.txt,2700738,6500,3502,1213,292,383
syntheticL14_P7_D0.01_A4.txt,2700738,6600,3458,1202,289,430
syntheticL14_P7_D0.01_A4.txt,2700738,6700,3418,1195,286,385
syntheticL14_P7_D0.01_A4.txt,2700738,6800,3378,1188,283,448
syntheticL14_P7_D0.01_A4.txt,2700738,6900,3338,1181,280,360
syntheticL14_P7_D0.01_A4.txt,2700738,7000,3298,1174,277,332
syntheticL14_P7_D0.01_A4.txt,2700738,7100,3270,1168,275,383
syntheticL14_P7_D0.01_A4.txt,2700738,7200,3230,1161,272,373
syntheticL14_P7_D0.01_A4.txt,2700738,7300,3166,1130,269,546
syntheticL14_P7_D0.01_A4.txt,2700738,7400,3138,1124,267,531
syntheticL14_P7_D0.01_A4.txt,2700738,7500,3114,1122,265,467
syntheticL14_P7_D0.01_A4.txt,2700738,7600,3074,1115,262,465
syntheticL14_P7_D0.01_A4.txt,2700738,7700,3030,1093,260,546
syntheticL14_P7_D0.01_A4.txt,2700738,7800,3002,1087,258,428
syntheticL14_P7_D0.01_A4.txt,2700738,7900,2962,1080,255,536
syntheticL14_P7_D0.01_A4.txt,2700738,8000,2938,1078,253,524
syntheticL14_P7_D0.01_A4.txt,2700738,8100,2910,1072,251,407
syntheticL14_P7_D0.01_A4.txt,2700738,8200,2882,1066,249,435
syntheticL14_P7_D0.01_A4.txt,2700738,8300,2858,1064,247,381
syntheticL14_P7_D0.01_A4.txt,2700738,8400,2830,1058,245,417
syntheticL14_P7_D0.01_A4.txt,2700738,8500,2802,1052,243,464
syntheticL14_P7_D0.01_A4.txt,2700738,8600,2790,1051,242,428
syntheticL14_P7_D0.01_A4.txt,2700738,8700,2762,1045,240,546
syntheticL14_P7_D0.01_A4.txt,2700738,8800,2734,1039,238,513
syntheticL14_P7_D0.01_A4.txt,2700738,8900,2710,1037,236,539
syntheticL14_P7_D0.01_A4.txt,2700738,9000,2694,1032,235,469
syntheticL14_P7_D0.01_A4.txt,2700738,9100,2670,1030,233,474
syntheticL14_P7_D0.01_A4.txt,2700738,9200,2642,1024,231,448
syntheticL14_P7_D0.01_A4.txt,2700738,9300,2630,1023,230,378
syntheticL14_P7_D0.01_A4.txt,2700738,9400,2602,1017,228,344
syntheticL14_P7_D0.01_A4.txt,2700738,9500,2590,1016,227,456
syntheticL14_P7_D0.01_A4.txt,2700738,9600,2562,1010,225,532
syntheticL14_P7_D0.01_A4.txt,2700738,9700,2550,1009,224,398
syntheticL14_P7_D0.01_A4.txt,2700738,9800,2522,1003,222,527
syntheticL14_P7_D0.01_A4.txt,2700738,9900,2510,1002,221,418
syntheticL14_P7_D0.01_A4.txt,2700738,10000,2494,997,220,374
syntheticL8_P4_D0.01_A16.txt,43015208,0,129552965,129552196,59275139,852
syntheticL8_P4_D0.01_A16.txt,43015208,2,29665923,29665154,12637217,530
syntheticL8_P4_D0.01_A16.txt,43015208,4,14979818,14979049,6498784,526
syntheticL8_P4_D0.01_A16.txt,43015208,6,10928821,10927515,4702806,559
syntheticL8_P4_D0.01_A16.txt,43015208,8,9569004,9560447,3794658,540
syntheticL8_P4_D0.01_A16.txt,43015208,10,7830418,7817741,3161968,515
syntheticL8_P4_D0.01_A16.txt,43015208,20,3597144,3580759,1225534,366
syntheticL8_P4_D0.01_A16.txt,43015208,30,2368335,2351950,786921,340
syntheticL8_P4_D0.01_A16.txt,43015208,40,1806717,1790332,607595,333
syntheticL8_P4_D0.01_A16.txt,43015208,50,1469827,1453442,500057,373
syntheticL8_P4_D0.01_A16.txt,43015208,60,1232943,1216558,428365,425
syntheticL8_P4_D0.01_A16.txt,43015208,70,1072518,1056133,377156,420
syntheticL8_P4_D0.01_A16.txt,43015208,80,952200,935815,338750,429
syntheticL8_P4_D0.01_A16.txt,43015208,90,858612,842227,308878,378
syntheticL8_P4_D0.01_A16.txt,43015208,100,783755,767370,284981,373
syntheticL8_P4_D0.01_A16.txt,43015208,110,722502,706117,265428,420
syntheticL8_P4_D0.01_A16.txt,43015208,120,671457,655072,249135,369
syntheticL8_P4_D0.01_A16.txt,43015208,130,628270,611885,235348,422
syntheticL8_P4_D0.01_A16.txt,43015208,140,591244,574859,223530,383
syntheticL8_P4_D0.01_A16.txt,43015208,150,559135,542719,213258,418
syntheticL8_P4_D0.01_A16.txt,43015208,160,530850,513672,203551,372
syntheticL8_P4_D0.01_A16.txt,43015208,170,506107,483278,191381,402
syntheticL8_P4_D0.01_A16.txt,43015208,180,502640,467522,177797,385
syntheticL8_P4_D0.01_A16.txt,43015208,190,488801,438753,165228,418
syntheticL8_P4_D0.01_A16.txt,43015208,200,477776,412843,153910,353
syntheticL8_P4_D0.01_A16.txt,43015208,210,481628,402201,143668,387
syntheticL8_P4_D0.01_A16.txt,43015208,220,473535,380309,134356,345
syntheticL8_P4_D0.01_A16.txt,43015208,230,466821,360321,125856,403
syntheticL8_P4_D0.01_A16.txt,43015208,240,461263,341993,118064,327
syntheticL8_P4_D0.01_A16.txt,43015208,250,467738,335887,110894,374
syntheticL8_P4_D0.01_A16.txt,43015208,260,462943,319917,104276,310
syntheticL8_P4_D0.01_A16.txt,43015208,270,459118,305117,98148,353
syntheticL8_P4_D0.01_A16.txt,43015208,280,456494,291383,92458,298
syntheticL8_P4_D0.01_A16.txt,43015208,290,453799,278588,87163,338
syntheticL8_P4_D0.01_A16.txt,43015208,300,452522,266681,82236,309
syntheticL8_P4_D0.01_A16.txt,43015208,310,449674,255608,77679,348
syntheticL8_P4_D0.01_A16.txt,43015208,320,445818,245542,73649,287
syntheticL8_P4_D0.01_A16.txt,43015208,330,440817,236771,70382,362
syntheticL8_P4_D0.01_A16.txt,43015208,340,431462,229256,67859,280
syntheticL8_P4_D0.01_A16.txt,43015208,350,421701,222645,65852,357
syntheticL8_P4_D0.01_A16.txt,43015208,360,413015,216624,64119,272
syntheticL8_P4_D0.01_A16.txt,43015208,370,404080,210954,62497,326
syntheticL8_P4_D0.01_A16.txt,43015208,380,395365,205584,60967,273
syntheticL8_P4_D0.01_A16.txt,43015208,390,386385,200489,59516,320
syntheticL8_P4_D0.01_A16.txt,43015208,400,378893,195667,58138,271
syntheticL8_P4_D0.01_A16.txt,43015208,410,371666,191055,56826,332
syntheticL8_P4_D0.01_A16.txt,43015208,420,363762,186686,55577,270
syntheticL8_P4_D0.01_A16.txt,43015208,430,357390,182499,54386,383
syntheticL8_P4_D0.01_A16.txt,43015208,440,351752,178506,53249,285
syntheticL8_P4_D0.01_A16.txt,43015208,450,345032,174696,52163,334
syntheticL8_P4_D0.01_A16.txt,43015208,460,338953,171057,51124,277
syntheticL8_P4_D0.01_A16.txt,43015208,470,332290,167574,50129,338
syntheticL8_P4_D0.01_A16.txt,43015208,480,326395,164229,49176,277
syntheticL8_P4_D0.01_A16.txt,43015208,490,320947,161011,48262,347
syntheticL8_P4_D0.01_A16.txt,43015208,500,316101,157945,47384,278
syntheticL8_P4_D0.01_A16.txt,43015208,510,310380,154969,46540,332
syntheticL8_P4_D0.01_A16.txt,43015208,520,305255,152134,45729,272
syntheticL8_P4_D0.01_A16.txt,43015208,530,300758,149402,44949,360
syntheticL8_P4_D0.01_A16.txt,43015208,540,295569,146758,44197,277
syntheticL8_P4_D0.01_A16.txt,43015208,550,291322,144226,43473,330
syntheticL8_P4_D0.01_A16.txt,43015208,560,286662,141776,42775,274
syntheticL8_P4_D0.01_A16.txt,43015208,570,283108,139402,42101,371
syntheticL8_P4_D0.01_A16.txt,43015208,580,278619,137128,41451,274
syntheticL8_P4_D0.01_A16.txt,43015208,590,275040,134919,40822,348
syntheticL8_P4_D0.01_A16.txt,43015208,600,271022,132796,40215,273
syntheticL8_P4_D0.01_A16.txt,43015208,610,267006,130720,39627,351
syntheticL8_P4_D0.01_A16.txt,43015208,620,263150,128739,39058,269
syntheticL8_P4_D0.01_A16.txt,43015208,630,259837,126801,38508,352
syntheticL8_P4_D0.01_A16.txt,43015208,640,256631,124935,37974,271
syntheticL8_P4_D0.01_A16.txt,43015208,650,248682,118986,37457,338
syntheticL8_P4_D0.01_A16.txt,43015208,660,246005,117289,36956,265
syntheticL8_P4_D0.01_A16.txt,43015208,670,242295,115634,36469,359
syntheticL8_P4_D0.01_A16.txt,43015208,680,239408,114042,35997,267
syntheticL8_P4_D0.01_A16.txt,43015208,690,236507,112496,35539,366
syntheticL8_P4_D0.01_A16.txt,43015208,700,233126,110995,35094,268
syntheticL8_P4_D0.01_A16.txt,43015208,710,231202,109526,34661,364
syntheticL8_P4_D0.01_A16.txt,43015208,720,228309,108093,34240,266
syntheticL8_P4_D0.01_A16.txt,43015208,730,225422,106716,33831,386
syntheticL8_P4_D0.01_A16.txt,43015208,740,222746,105370,33433,264
syntheticL8_P4_D0.01_A16.txt,43015208,750,220498,104062,33045,322
syntheticL8_P4_D0.01_A16.txt,43015208,760,217756,102785,32668,265
syntheticL8_P4_D0.01_A16.txt,43015208,770,215554,101533,32300,365
syntheticL8_P4_D0.01_A16.txt,43015208,780,212996,100315,31942,267
syntheticL8_P4_D0.01_A16.txt,43015208,790,210477,99146,31593,352
syntheticL8_P4_D0.01_A16.txt,43015208,800,208139,97998,31253,263
syntheticL8_P4_D0.01_A16.txt,43015208,810,205423,96862,30921,330
syntheticL8_P4_D0.01_A16.txt,43015208,820,204176,95770,30597,265
syntheticL8_P4_D0.01_A16.txt,43015208,830,202084,94698,30281,277
syntheticL8_P4_D0.01_A16.txt,43015208,840,199571,93670,29973,260
syntheticL8_P4_D0.01_A16.txt,43015208,850,197976,92645,29672,379
syntheticL8_P4_D0.01_A16.txt,43015208,860,195723,91642,29377,262
syntheticL8_P4_D0.01_A16.txt,43015208,870,193675,90679,29090,367
syntheticL8_P4_D0.01_A16.txt,43015208,880,191999,89718,28809,263
syntheticL8_P4_D0.01_A16.txt,43015208,890,189696,88795,28534,347
syntheticL8_P4_D0.01_A16.txt,43015208,900,188168,87887,28266,262
syntheticL8_P4_D0.01_A16.txt,43015208,910,186605,87004,28003,341
syntheticL8_P4_D0.01_A16.txt,43015208,920,184917,86131,27746,261
syntheticL8_P4_D0.01_A16.txt,43015208,930,183065,85284,27495,281
syntheticL8_P4_D0.01_A16.txt,43015208,940,180562,84446,27249,265
syntheticL8_P4_D0.01_A16.txt,43015208,950,179335,83629,27008,367
syntheticL8_P4_D0.01_A16.txt,43015208,960,177487,82841,26772,260
syntheticL8_P4_D0.01_A16.txt,43015208,970,176300,82054,26541,379
syntheticL8_P4_D0.01_A16.txt,43015208,980,174451,81280,26315,272
syntheticL8_P4_D0.01_A16.txt,43015208,990,172266,79770,26093,392
syntheticL8_P4_D0.01_A16.txt,43015208,1000,170666,79045,25876,303
syntheticL8_P4_D0.01_A16.txt,43015208,1100,157088,72422,23921,302
syntheticL8_P4_D0.01_A16.txt,43015208,1200,145122,66921,22292,301
syntheticL8_P4_D0.01_A16.txt,43015208,1300,135027,62246,20913,367
syntheticL8_P4_D0.01_A16.txt,43015208,1400,126457,58256,19731,297
syntheticL8_P4_D0.01_A16.txt,43015208,1500,117716,53000,18707,414
syntheticL8_P4_D0.01_A16.txt,43015208,1600,110541,50080,17811,293
syntheticL8_P4_D0.01_A16.txt,43015208,1700,105128,47497,17020,420
syntheticL8_P4_D0.01_A16.txt,43015208,1800,99938,45202,16317,287
syntheticL8_P4_D0.01_A16.txt,43015208,1900,95034,43153,15688,388
syntheticL8_P4_D0.01_A16.txt,43015208,2000,90814,41323,15122,287
syntheticL8_P4_D0.01_A16.txt,43015208,2100,86876,39655,14610,486
syntheticL8_P4_D0.01_A16.txt,43015208,2200,83617,38126,14145,289
syntheticL8_P4_D0.01_A16.txt,43015208,2300,80464,36753,13720,403
syntheticL8_P4_D0.01_A16.txt,43015208,2400,77273,35487,13330,304
syntheticL8_P4_D0.01_A16.txt,43015208,2500,74659,34313,12972,504
syntheticL8_P4_D0.01_A16.txt,43015208,2600,72145,33229,12636,286
syntheticL8_P4_D0.01_A16.txt,43015208,2700,69837,31925,12108,440
syntheticL8_P4_D0.01_A16.txt,43015208,2800,67195,30641,11540,272
syntheticL8_P4_D0.01_A16.txt,43015208,2900,65370,29415,11010,318
syntheticL8_P4_D0.01_A16.txt,43015208,3000,63395,28297,10516,281
syntheticL8_P4_D0.01_A16.txt,43015208,3100,61432,27221,10052,424
syntheticL8_P4_D0.01_A16.txt,43015208,3200,59733,26245,9620,265
syntheticL8_P4_D0.01_A16.txt,43015208,3300,58180,25301,9212,339
syntheticL8_P4_D0.01_A16.txt,43015208,3400,55857,23633,8828,276
syntheticL8_P4_D0.01_A16.txt,43015208,3500,54369,22837,8468,330
syntheticL8_P4_D0.01_A16.txt,43015208,3600,52928,22063,8126,318
syntheticL8_P4_D0.01_A16.txt,43015208,3700,51827,21347,7802,406
syntheticL8_P4_D0.01_A16.txt,43015208,3800,50377,20661,7496,252
syntheticL8_P4_D0.01_A16.txt,43015208,3900,49296,20027,7206,528
syntheticL8_P4_D0.01_A16.txt,43015208,4000,48349,19415,6930,247
syntheticL8_P4_D0.01_A16.txt,43015208,4100,47237,18817,6668,368
syntheticL8_P4_D0.01_A16.txt,43015208,4200,46200,18275,6418,237
syntheticL8_P4_D0.01_A16.txt,43015208,4300,45339,17741,6180,249
syntheticL8_P4_D0.01_A16.txt,43015208,4400,44502,17227,5954,327
syntheticL8_P4_D0.01_A16.txt,43015208,4500,43683,16749,5736,373
syntheticL8_P4_D0.01_A16.txt,43015208,4600,42775,16289,5528,319
syntheticL8_P4_D0.01_A16.txt,43015208,4700,41908,15851,5330,357
syntheticL8_P4_D0.01_A16.txt,43015208,4800,41202,15427,5138,245
syntheticL8_P4_D0.01_A16.txt,43015208,4900,40542,15013,4956,390
syntheticL8_P4_D0.01_A16.txt,43015208,5000,39804,14621,4780,326
syntheticL8_P4_D0.01_A16.txt,43015208,5100,39166,14241,4612,402
syntheticL8_P4_D0.01_A16.txt,43015208,5200,38572,13887,4450,205
syntheticL8_P4_D0.01_A16.txt,43015208,5300,37886,13591,4334,333
syntheticL8_P4_D0.01_A16.txt,43015208,5400,37231,13356,4255,323
syntheticL8_P4_D0.01_A16.txt,43015208,5500,36539,13132,4183,371
syntheticL8_P4_D0.01_A16.txt,43015208,5600,35889,12914,4113,357
syntheticL8_P4_D0.01_A16.txt,43015208,5700,35260,12687,4046,328
syntheticL8_P4_D0.01_A16.txt,43015208,5800,34713,12482,3981,318
syntheticL8_P4_D0.01_A16.txt,43015208,5900,34128,12287,3918,348
syntheticL8_P4_D0.01_A16.txt,43015208,6000,33597,12110,3857,223
syntheticL8_P4_D0.01_A16.txt,43015208,6100,33044,11923,3798,258
syntheticL8_P4_D0.01_A16.txt,43015208,6200,32513,11746,3741,203
syntheticL8_P4_D0.01_A16.txt,43015208,6300,32020,11571,3686,428
syntheticL8_P4_D0.01_A16.txt,43015208,6400,31557,11402,3633,300
syntheticL8_P4_D0.01_A16.txt,43015208,6500,31035,11234,3581,366
syntheticL8_P4_D0.01_A16.txt,43015208,6600,30609,11072,3531,389
syntheticL8_P4_D0.01_A16.txt,43015208,6700,30149,10936,3483,380
syntheticL8_P4_D0.01_A16.txt,43015208,6800,29741,10780,3435,425
syntheticL8_P4_D0.01_A16.txt,43015208,6900,29314,10635,3390,431
syntheticL8_P4_D0.01_A16.txt,43015208,7000,28933,10506,3345,350
syntheticL8_P4_D0.01_A16.txt,43015208,7100,28530,10367,3302,438
syntheticL8_P4_D0.01_A16.txt,43015208,7200,28122,10229,3260,388
syntheticL8_P4_D0.01_A16.txt,43015208,7300,27777,10112,3219,448
syntheticL8_P4_D0.01_A16.txt,43015208,7400,27405,9980,3179,393
syntheticL8_P4_D0.01_A16.txt,43015208,7500,27056,9853,3140,394
syntheticL8_P4_D0.01_A16.txt,43015208,7600,26706,9743,3102,385
syntheticL8_P4_D0.01_A16.txt,43015208,7700,26366,9619,3066,368
syntheticL8_P4_D0.01_A16.txt,43015208,7800,26052,9515,3030,392
syntheticL8_P4_D0.01_A16.txt,43015208,7900,25381,9060,2995,366
syntheticL8_P4_D0.01_A16.txt,43015208,8000,25077,8966,2961,357
syntheticL8_P4_D0.01_A16.txt,43015208,8100,24774,8861,2928,430
syntheticL8_P4_D0.01_A16.txt,43015208,8200,24461,8752,2895,415
syntheticL8_P4_D0.01_A16.txt,43015208,8300,24204,8669,2864,234
syntheticL8_P4_D0.01_A16.txt,43015208,8400,23919,8582,2833,305
syntheticL8_P4_D0.01_A16.txt,43015208,8500,23635,8484,2803,234
syntheticL8_P4_D0.01_A16.txt,43015208,8600,23391,8402,2773,336
syntheticL8_P4_D0.01_A16.txt,43015208,8700,23133,8306,2745,315
syntheticL8_P4_D0.01_A16.txt,43015208,8800,22883,8230,2717,318
syntheticL8_P4_D0.01_A16.txt,43015208,8900,22611,8138,2689,239
syntheticL8_P4_D0.01_A16.txt,43015208,9000,22380,8063,2662,318
syntheticL8_P4_D0.01_A16.txt,43015208,9100,22138,7977,2636,343
syntheticL8_P4_D0.01_A16.txt,43015208,9200,21920,7903,2610,353
syntheticL8_P4_D0.01_A16.txt,43015208,9300,21701,7834,2585,344
syntheticL8_P4_D0.01_A16.txt,43015208,9400,21467,7750,2561,334
syntheticL8_P4_D0.01_A16.txt,43015208,9500,21254,7681,2536,412
syntheticL8_P4_D0.01_A16.txt,43015208,9600,21059,7618,2513,225
syntheticL8_P4_D0.01_A16.txt,43015208,9700,20836,7539,2490,347
syntheticL8_P4_D0.01_A16.txt,43015208,9800,20641,7476,2467,343
syntheticL8_P4_D0.01_A16.txt,43015208,9900,20437,7398,2445,363
syntheticL8_P4_D0.01_A16.txt,43015208,10000,20229,7340,2423,344
syntheticL15_P7_D0.01_A4.txt,10753802,0,39791370,39789303,18362474,1299
syntheticL15_P7_D0.01_A4.txt,10753802,2,9744030,9737885,4177216,974
syntheticL15_P7_D0.01_A4.txt,10753802,4,4798495,4792350,2034509,951
syntheticL15_P7_D0.01_A4.txt,10753802,6,3127217,3120997,1298896,904
syntheticL15_P7_D0.01_A4.txt,10753802,8,2501166,2490583,1022922,855
syntheticL15_P7_D0.01_A4.txt,10753802,10,2134848,2116647,860602,855
syntheticL15_P7_D0.01_A4.txt,10753802,20,1014699,986026,376401,748
syntheticL15_P7_D0.01_A4.txt,10753802,30,707342,678669,266628,715
syntheticL15_P7_D0.01_A4.txt,10753802,40,565383,534901,219244,701
syntheticL15_P7_D0.01_A4.txt,10753802,50,485475,436415,171378,704
syntheticL15_P7_D0.01_A4.txt,10753802,60,446206,365573,135540,661
syntheticL15_P7_D0.01_A4.txt,10753802,70,414433,304424,109987,664
syntheticL15_P7_D0.01_A4.txt,10753802,80,387422,260837,91980,654
syntheticL15_P7_D0.01_A4.txt,10753802,90,359545,232032,81819,630
syntheticL15_P7_D0.01_A4.txt,10753802,100,338035,211522,75617,628
syntheticL15_P7_D0.01_A4.txt,10753802,110,319239,194974,70725,672
syntheticL15_P7_D0.01_A4.txt,10753802,120,303358,181205,66652,626
syntheticL15_P7_D0.01_A4.txt,10753802,130,290063,169542,63205,707
syntheticL15_P7_D0.01_A4.txt,10753802,140,278189,159548,60251,643
syntheticL15_P7_D0.01_A4.txt,10753802,150,267369,150883,57686,676
syntheticL15_P7_D0.01_A4.txt,10753802,160,257205,143062,55265,609
syntheticL15_P7_D0.01_A4.txt,10753802,170,248419,134959,52226,699
syntheticL15_P7_D0.01_A4.txt,10753802,180,238850,126842,48817,624
syntheticL15_P7_D0.01_A4.txt,10753802,190,231070,119457,45676,665
syntheticL15_P7_D0.01_A4.txt,10753802,200,224304,112803,42846,590
syntheticL15_P7_D0.01_A4.txt,10753802,210,218777,106783,40286,646
syntheticL15_P7_D0.01_A4.txt,10753802,220,214857,101303,37958,573
syntheticL15_P7_D0.01_A4.txt,10753802,230,210906,96301,35832,633
syntheticL15_P7_D0.01_A4.txt,10753802,240,207321,91733,33884,569
syntheticL15_P7_D0.01_A4.txt,10753802,250,205401,87517,32092,681
syntheticL15_P7_D0.01_A4.txt,10753802,260,203488,83623,30438,550
syntheticL15_P7_D0.01_A4.txt,10753802,270,202067,80019,28906,614
syntheticL15_P7_D0.01_A4.txt,10753802,280,200407,76681,27484,538
syntheticL15_P7_D0.01_A4.txt,10753802,290,198960,73309,26160,692
syntheticL15_P7_D0.01_A4.txt,10753802,300,197566,70407,24926,562
syntheticL15_P7_D0.01_A4.txt,10753802,310,195868,67707,23790,639
syntheticL15_P7_D0.01_A4.txt,10753802,320,194367,65249,22776,547
syntheticL15_P7_D0.01_A4.txt,10753802,330,190904,63108,21951,678
syntheticL15_P7_D0.01_A4.txt,10753802,340,187224,61308,21327,544
syntheticL15_P7_D0.01_A4.txt,10753802,350,182526,59716,20831,695
syntheticL15_P7_D0.01_A4.txt,10753802,360,178228,58259,20398,552
syntheticL15_P7_D0.01_A4.txt,10753802,370,174146,56903,19994,648
syntheticL15_P7_D0.01_A4.txt,10753802,380,170322,55607,19610,544
syntheticL15_P7_D0.01_A4.txt,10753802,390,166009,54372,19247,674
syntheticL15_P7_D0.01_A4.txt,10753802,400,162149,53212,18903,541
syntheticL15_P7_D0.01_A4.txt,10753802,410,158975,52108,18575,709
syntheticL15_P7_D0.01_A4.txt,10753802,420,155485,51048,18263,541
syntheticL15_P7_D0.01_A4.txt,10753802,430,152477,50038,17965,697
syntheticL15_P7_D0.01_A4.txt,10753802,440,149487,49082,17681,541
syntheticL15_P7_D0.01_A4.txt,10753802,450,145959,48146,17409,766
syntheticL15_P7_D0.01_A4.txt,10753802,460,143310,47270,17149,548
syntheticL15_P7_D0.01_A4.txt,10753802,470,141428,46450,16901,665
syntheticL15_P7_D0.01_A4.txt,10753802,480,137571,45635,16662,548
syntheticL15_P7_D0.01_A4.txt,10753802,490,136188,44855,16434,804
syntheticL15_P7_D0.01_A4.txt,10753802,500,133715,44119,16214,540
syntheticL15_P7_D0.01_A4.txt,10753802,510,131188,43392,16003,764
syntheticL15_P7_D0.01_A4.txt,10753802,520,128535,42710,15801,536
syntheticL15_P7_D0.01_A4.txt,10753802,530,126683,42055,15606,752
syntheticL15_P7_D0.01_A4.txt,10753802,540,124733,41419,15418,537
syntheticL15_P7_D0.01_A4.txt,10753802,550,122539,40818,15237,780
syntheticL15_P7_D0.01_A4.txt,10753802,560,120558,40223,15062,654
syntheticL15_P7_D0.01_A4.txt,10753802,570,119046,39647,14894,741
syntheticL15_P7_D0.01_A4.txt,10753802,580,116982,39104,14731,536
syntheticL15_P7_D0.01_A4.txt,10753802,590,115271,38563,14574,722
syntheticL15_P7_D0.01_A4.txt,10753802,600,113408,38059,14422,532
syntheticL15_P7_D0.01_A4.txt,10753802,610,111309,37544,14275,837
syntheticL15_P7_D0.01_A4.txt,10753802,620,110349,37070,14133,661
syntheticL15_P7_D0.01_A4.txt,10753802,630,108195,36606,13993,663
syntheticL15_P7_D0.01_A4.txt,10753802,640,107215,36153,13856,528
syntheticL15_P7_D0.01_A4.txt,10753802,650,105649,35692,13707,542
syntheticL15_P7_D0.01_A4.txt,10753802,660,104141,35187,13522,524
syntheticL15_P7_D0.01_A4.txt,10753802,670,102986,34642,13309,773
syntheticL15_P7_D0.01_A4.txt,10753802,680,101390,34111,13082,520
syntheticL15_P7_D0.01_A4.txt,10753802,690,100065,33571,12854,803
syntheticL15_P7_D0.01_A4.txt,10753802,700,98747,33053,12632,525
syntheticL15_P7_D0.01_A4.txt,10753802,710,96573,31589,12416,664
syntheticL15_P7_D0.01_A4.txt,10753802,720,95263,31109,12204,512
syntheticL15_P7_D0.01_A4.txt,10753802,730,94242,30645,12000,785
syntheticL15_P7_D0.01_A4.txt,10753802,740,93015,30191,11802,508
syntheticL15_P7_D0.01_A4.txt,10753802,750,91748,29749,11608,844
syntheticL15_P7_D0.01_A4.txt,10753802,760,90897,29311,11418,507
syntheticL15_P7_D0.01_A4.txt,10753802,770,89236,28887,11234,786
syntheticL15_P7_D0.01_A4.txt,10753802,780,88534,28481,11056,504
syntheticL15_P7_D0.01_A4.txt,10753802,790,87698,28075,10882,873
syntheticL15_P7_D0.01_A4.txt,10753802,800,86456,27697,10712,503
